DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	2p24.1	2	21072355		APOB - TDRD15	ENSG00000084674	ENSG00000218819		28282	51613	rs62122515-?	rs62122515	0	62122515	intergenic_variant	1	0.3534	8E-9	8.096910013008056		0.002857	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	11p15.5	11	193863		BET1L, SCGB1C1			ENSG00000177951, ENSG00000188076			rs2294081-?	rs2294081	0	2294081	stop_gained	0	0.472	1E-8	8.0		0.002692	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	2p23.1	2	31254972		EHD3			ENSG00000013016			rs655029-?	rs655029	0	655029	intron_variant	0	0.2855	1E-8	8.0		0.00302	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	6p22.2	6	25514580		CARMIL1			ENSG00000079691			rs301385-?	rs301385	0	301385	intron_variant	0	0.4163	2E-8	7.698970004336019		0.002701	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	12q24.31	12	120985482		HNF1A			ENSG00000135100			rs11065384-?	rs11065384	0	11065384	intron_variant	0	0.3067	2E-8	7.698970004336019		0.002884	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	22q13.31	22	43928847		PNPLA3			ENSG00000100344			rs738409-?	rs738409	0	738409	missense_variant	0	0.2165	2E-8	7.698970004336019		0.003208	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	22q13.31	22	43928850		PNPLA3			ENSG00000100344			rs738408-?	rs738408	0	738408	synonymous_variant	0	0.2164	2E-8	7.698970004336019		0.003208	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	2p23.1	2	31251621		EHD3			ENSG00000013016			rs609316-?	rs609316	0	609316	intron_variant	0	0.3301	2E-8	7.698970004336019		0.002843	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	22q13.31	22	43928975		PNPLA3			ENSG00000100344			rs3747207-?	rs3747207	0	3747207	intron_variant	0	0.2145	2E-8	7.698970004336019		0.003215	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	22q13.33	22	50190508		TRABD			ENSG00000170638			rs75107793-?	rs75107793	0	75107793	intron_variant	0	0.07119	4E-8	7.3979400086720375		0.005026	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	19q13.2	19	41307470		HNRNPUL1, TGFB1			ENSG00000105323, ENSG00000105329			rs15052-?	rs15052	0	15052	3_prime_UTR_variant	0	0.1781	1E-7	7.0		0.003275	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	5q13.3	5	76701084		IQGAP2			ENSG00000145703			rs34592828-?	rs34592828	0	34592828	missense_variant	0	0.0455	2E-7	6.698970004336019		0.005995	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	12q24.12	12	111652218		BRAP			ENSG00000089234			rs10744774-?	rs10744774	0	10744774	intron_variant	0	0.1656	1E-6	6.0		0.003118	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	19p13.11	19	19283082		SUGP1			ENSG00000105705			rs200210321-?	rs200210321	0	200210321	intron_variant	0	0.0734	2E-6	5.698970004336019		0.004323	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	4q22.1	4	87265357		KLHL8 - MIR5705	ENSG00000145332	ENSG00000263981		25043	35138	rs7694379-?	rs7694379	0	7694379	intron_variant	1	0.4327	4E-6	5.3979400086720375		0.002202	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Forns index in high alcohol intake	33,437 British ancestry individuals	NA	7q22.3	7	106687688		CCDC71L - LINC02577	ENSG00000253276	ENSG00000228742		26530	87267	rs342221-?	rs342221	0	342221	intron_variant	1	0.4374	1E-12	12.0		0.003394	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011734	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	22q13.31	22	43928850		PNPLA3			ENSG00000100344			rs738408-?	rs738408	0	738408	synonymous_variant	0	0.2164	7E-63	62.15490195998574		0.02782	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	22q13.31	22	43928847		PNPLA3			ENSG00000100344			rs738409-?	rs738409	0	738409	missense_variant	0	0.2165	7E-63	62.15490195998574		0.02781	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	22q13.31	22	43928975		PNPLA3			ENSG00000100344			rs3747207-?	rs3747207	0	3747207	intron_variant	0	0.2145	2E-62	61.69897000433602		0.02784	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	10p12.33	10	17833858		MRC1			ENSG00000260314			rs56278466-?	rs56278466	0	56278466	intron_variant	0	0.3373	3E-27	26.522878745280337		0.01564	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	10q21.3	10	63288546		JMJD1C			ENSG00000171988			rs7080386-?	rs7080386	0	7080386	intron_variant	0	0.4138	1E-7	7.0		0.00733	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	8q23.1	8	105558736		ZFPM2, ZFPM2-AS1			ENSG00000169946, ENSG00000251003			rs34826779-?	rs34826779	0	34826779	intron_variant	0	0.2649	2E-7	6.698970004336019		0.008049	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	11p15.5	11	193863		BET1L, SCGB1C1			ENSG00000177951, ENSG00000188076			rs2294081-?	rs2294081	0	2294081	stop_gained	0	0.472	2E-7	6.698970004336019		0.007061	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	12q24.12	12	111652218		BRAP			ENSG00000089234			rs10744774-?	rs10744774	0	10744774	intron_variant	0	0.1656	6E-7	6.221848749616356		0.009325	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	19p13.12	19	16092494		TPM4			ENSG00000167460			rs73517714-?	rs73517714	0	73517714	intron_variant	0	0.01675	7E-7	6.154901959985743		0.026	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	1q24.3	1	171973643		DNM3			ENSG00000197959			rs6425521-?	rs6425521	0	6425521	intron_variant	0	0.1966	8E-7	6.096910013008056		0.008611	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	22q13.33	22	50190508		TRABD			ENSG00000170638			rs75107793-?	rs75107793	0	75107793	intron_variant	0	0.07119	8E-7	6.096910013008056		0.01313	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	17q11.2	17	29536688		TAOK1			ENSG00000160551			rs12943131-?	rs12943131	0	12943131	intron_variant	0	0.4826	1E-6	6.0		0.006665	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	17q11.2	17	29458111		TAOK1			ENSG00000160551			rs59723374-?	rs59723374	0	59723374	intron_variant	0	0.4926	2E-6	5.698970004336019		0.006702	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	1q24.3	1	171970150		DNM3			ENSG00000197959			rs2038479-?	rs2038479	0	2038479	5_prime_UTR_variant	0	0.195	2E-6	5.698970004336019		0.00838	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	19p13.12	19	16095202		TPM4			ENSG00000167460			rs57843631-?	rs57843631	0	57843631	intron_variant	0	0.0166	2E-6	5.698970004336019		0.02505	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	9q34.2	9	133264505		ABO, ABO			ENSG00000175164, ENSG00000281879			rs782134971-?	rs782134971	1	60937319	intron_variant	0	0.2558	3E-6	5.522878745280337		0.007378	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	11p15.5	11	270715		PSMD13 - NLRP6	ENSG00000185627	ENSG00000174885		17731	7692	rs17655730-?	rs17655730	0	17655730	intergenic_variant	1	0.2453	3E-6	5.522878745280337		0.00744	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	5q13.3	5	76701084		IQGAP2			ENSG00000145703			rs34592828-?	rs34592828	0	34592828	missense_variant	0	0.0455	5E-6	5.301029995663981		0.01536	unit increase	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
2020-11-26	32561361	Innes H	2020-06-16	Gastroenterology	www.ncbi.nlm.nih.gov/pubmed/32561361	Genome-wide Association Study for Alcohol-related Cirrhosis Identifies Risk Loci in MARC1 and HNRNPUL1.	Aspartate aminotransferase platelet ratio index in high alcohol intake	33,330 British ancestry individuals	NA	16q21	16	58804727		GEMIN8P2 - RPL12P36	ENSG00000260451	ENSG00000242423		27164	21164	rs35317979-?	rs35317979	0	35317979	intron_variant	1	0.08591	5E-6	5.301029995663981		0.01116	unit decrease	NR [6200000] (imputed)	N	liver fibrosis measurement	http://www.ebi.ac.uk/efo/EFO_0010576	GCST90011735	Genome-wide genotyping array
